"num_obs","_col1"
"541569","1"
"46472","1"
"90474","1"
"181436","1"
"166165","1"
"100067","1"
"107701","1"
"50539","1"
"120362","1"
"329228","1"
"137189","1"
"223819","1"
"105759","1"
"174069","1"
"115452","1"
"957023","1"
"65789","1"
"303629","1"
"80615","1"
"78837","1"
"79354","1"
"224868","1"
"286800","1"
"182800","1"
"578","2937"
"1303","950"
"1772","639"
"1801","645"
"1616","657"
"3688","224"
"664","2449"
"1545","754"
"19863","16"
"23474","15"
"27981","7"
"151","15447"
"1712","644"
"1884","550"
"3853","214"
"10594","35"
"7659","82"
"6960","70"
"25679","11"
"1035","1298"
"3086","248"
"4189","176"
"21028","14"
"5821","102"
"386","4807"
"3060","294"
"19448","21"
"1368","904"
"3868","221"
"2925","328"
"784","1866"
"27176","10"
"2768","341"
"672","2410"
"2456","386"
"3107","277"
"1675","696"
"2356","420"
"2588","359"
"1191","1120"
"4209","173"
"1215","1027"
"6959","67"
"7640","77"
"5062","127"
"7554","78"
"8946","49"
"3336","199"
"2742","337"
"3669","213"
"21985","15"
"5795","116"
"1701","700"
"19407","20"
"1079","1323"
"5784","125"
"87390","2"
"43549","6"
"26120","9"
"3756","200"
"3133","277"
"2061","500"
"7663","76"
"5049","134"
"20830","10"
"10953","43"
"4074","171"
"3075","298"
"23291","11"
"6087","100"
"4369","155"
"12731","35"
"8751","48"
"5695","119"
"43809","9"
"3258","247"
"3670","226"
"355984","1"
"8333","81"
"17838","21"
"128056","2"
"3826","207"
"6488","88"
"20178","21"
"71697","1"
"18961","15"
"36028","7"
"4003","175"
"12191","38"
"277897","1"
"15648","20"
"9919","48"
"5226","121"
"8156","57"
"31117","12"
"41395","9"
"30986","9"
"7030","85"
"21597","8"
"134325","1"
"22970","10"
"36558","6"
"13302","31"
"47333","5"
"7113","82"
"7614","63"
"6514","101"
"53635","4"
"22168","12"
"4882","138"
"43007","3"
"5544","118"
"43187","5"
"4684","144"
"68629","1"
"43142","3"
"11222","40"
"88873","2"
"65485","3"
"13385","35"
"6472","80"
"23318","14"
"23539","14"
"45055","4"
"10927","41"
"108727","1"
"10750","42"
"10231","47"
"45462","3"
"39482","5"
"49320","4"
"119839","1"
"32199","6"
"15106","20"
"12866","25"
"16341","24"
"43685","5"
"34347","8"
"30796","14"
"8253","65"
"7191","73"
"37944","7"
"103763","2"
"366419","1"
"48528","3"
"58947","2"
"69100","4"
"69466","1"
"20945","12"
"14837","23"
"7319","85"
"4556","124"
"32712","9"
"4908","132"
"37207","8"
"15129","32"
"62761","2"
"18396","22"
"9900","52"
"5547","91"
"14687","24"
"39219","6"
"3842","198"
"23427","11"
"150044","1"
"64388","3"
"20672","14"
"22999","10"
"7906","67"
"75500","2"
"32131","6"
"9582","41"
"21821","19"
"41893","3"
"24514","9"
"6626","86"
"89801","3"
"289857","1"
"10096","51"
"18755","19"
"17591","15"
"8205","68"
"21599","14"
"26608","14"
"20252","12"
"45574","3"
"31502","10"
"25926","13"
"25507","14"
"47334","6"
"63916","1"
"14647","23"
"98018","1"
"141862","1"
"15646","24"
"21068","12"
"18133","17"
"33059","6"
"11443","39"
"27371","10"
"11454","35"
"13187","33"
"8179","58"
"54273","4"
"34943","6"
"24149","12"
"20197","20"
"60029","1"
"138110","2"
"22640","18"
"41745","4"
"21732","10"
"17061","14"
"40788","9"
"20697","12"
"32584","9"
"45047","3"
"30132","14"
"29746","10"
"6414","97"
"45488","3"
"14089","33"
"30440","11"
"42558","4"
"136765","2"
"18283","18"
"125979","1"
"8901","62"
"25564","12"
"72659","1"
"49362","3"
"21832","13"
"73767","2"
"12966","34"
"16394","14"
"9538","40"
"36708","6"
"126724","2"
"27150","8"
"44153","4"
"15799","21"
"18852","21"
"58337","5"
"96391","1"
"166373","1"
"24167","11"
"34282","5"
"14107","26"
"38205","7"
"42259","6"
"30338","6"
"86308","5"
"42461","3"
"18419","11"
"59310","3"
"51873","1"
"130986","2"
"21323","13"
"13954","19"
"44354","4"
"48887","2"
"39193","7"
"80396","3"
"1922056","1"
"101956","2"
"203267","1"
"36732","5"
"29785","4"
"28547","9"
"77286","2"
"76567","3"
"30908","9"
"114876","2"
"19530","12"
"177312","1"
"20753","12"
"69601","2"
"34793","8"
"19533","16"
"32741","4"
"134661","1"
"78318","4"
"104527","1"
"15922","19"
"61406","1"
"15919","21"
"173479","1"
"50334","2"
"92218","1"
"60863","3"
"136309","1"
"23984","10"
"31143","4"
"21139","11"
"29066","11"
"66663","2"
"32048","4"
"77458","1"
"62652","2"
"31821","5"
"17243","21"
"263469","1"
"14962","18"
"161905","1"
"39123","3"
"24897","13"
"104624","1"
"25429","13"
"75414","4"
"37438","3"
"10234","40"
"52046","4"
"12734","19"
"39915","8"
"11386","36"
"77984","1"
"24762","11"
"27621","11"
"147427","2"
"29811","8"
"68850","2"
"39800","4"
"78162","2"
"16047","17"
"36015","7"
"15257","27"
"31615","4"
"36414","9"
"29657","11"
"29339","11"
"225633","1"
"91050","3"
"38108","15"
"139265","1"
"72544","2"
"58131","3"
"589472","1"
"32824","6"
"23513","14"
"66275","3"
"99678","2"
"23153","13"
"24788","8"
"275416","1"
"51301","5"
"37592","7"
"60568","2"
"444211","1"
"33669","4"
"122865","1"
"46046","2"
"43186","5"
"189146","1"
"30739","9"
"168315","1"
"60253","4"
"11569","28"
"272196","1"
"256422","1"
"57438","3"
"14243","28"
"142555","2"
"28007","5"
"107199","2"
"32360","5"
"33601","7"
"79385","1"
"91508","2"
"14522","27"
"24246","9"
"33554","7"
"45084","4"
"46293","3"
"115819","2"
"24193","13"
"48139","1"
"41690","4"
"46525","1"
"24081","9"
"24011","10"
"39329","5"
"37540","7"
"61454","4"
"65055","1"
"52289","4"
"105901","2"
"19590","15"
"86462","2"
"34320","6"
"91180","1"
"28385","10"
"64692","2"
"64041","1"
"16365","18"
"48233","5"
"28700","5"
"53786","7"
"39396","5"
"28674","7"
"66979","1"
"44823","1"
"57618","2"
"36847","9"
"71517","3"
"71061","1"
"71126","4"
"22460","17"
"101469","1"
"37389","5"
"51278","3"
"286041","1"
"341167","1"
"69145","3"
"30961","8"
"22042","12"
"85763","4"
"88613","2"
"18062","12"
"89663","1"
"72236","2"
"120452","1"
"31685","8"
"47446","4"
"51330","2"
"91039","1"
"51847","1"
"91155","1"
"91133","3"
"80383","1"
"27866","7"
"71559","3"
"74833","2"
"45937","8"
"15896","21"
"34808","4"
"126682","1"
"60889","1"
"89071","3"
"25384","9"
"37819","6"
"36693","7"
"16840","19"
"36263","3"
"27191","6"
"58944","2"
"126721","2"
"41244","6"
"47988","3"
"30463","7"
"90664","3"
"71556","1"
"326733","1"
"39983","7"
"82883","2"
"206609","1"
"43906","2"
"45590","3"
"69322","4"
"183760","1"
"98711","1"
"25911","6"
"47360","4"
"108771","1"
"139669","1"
"165698","1"
"253268","1"
"58292","2"
"125999","1"
"40619","3"
"590220","1"
"182110","1"
"40593","7"
"230375","1"
"170998","2"
"83198","1"
"25249","5"
"57005","1"
"29769","8"
"60073","2"
"58819","1"
"196800","1"
"57117","4"
"103969","1"
"58113","3"
"175598","1"
"86264","1"
"98849","1"
"121159","1"
"67380","1"
"47667","3"
"52498","5"
"125931","1"
"26110","11"
"113849","1"
"144925","1"
"118536","1"
"970547","1"
"93790","2"
"74306","2"
"34141","5"
"140639","1"
"65213","3"
"50597","2"
"72166","4"
"41424","5"
"75847","2"
"64497","6"
"82106","1"
"167653","1"
"85422","4"
"31159","7"
"85605","1"
"23860","9"
"65983","4"
"35624","3"
"127402","1"
"61358","2"
"52341","1"
"125905","1"
"53689","4"
"77247","2"
"140404","1"
"40256","9"
"202600","1"
"233764","1"
"112629","1"
"68220","2"
"58498","4"
"72859","1"
"28520","5"
"46765","3"
"287511","1"
"57128","1"
"77988","2"
"30392","5"
"113278","3"
"39803","5"
"59512","2"
"33393","9"
"137406","1"
"54284","1"
"102030","2"
"89238","2"
"66634","2"
"73472","1"
"76788","1"
"125238","1"
"57086","1"
"28273","4"
"49250","3"
"58142","4"
"77651","2"
"47764","2"
"37899","4"
"51648","2"
"33322","5"
"73003","3"
"50649","4"
"34321","5"
"222886","1"
"65287","1"
"81256","1"
"74056","1"
"46588","2"
"261010","1"
"25160","8"
"101930","1"
"113779","2"
"48374","4"
"72599","3"
"42772","1"
"32431","3"
"86253","3"
"53269","1"
"52539","3"
"153816","2"
"82948","1"
"36899","8"
"487622","1"
"32892","7"
"105328","1"
"47469","5"
"76582","2"
"45058","3"
"59200","3"
"292620","1"
"220295","2"
"222523","1"
"206538","2"
"72237","3"
"62183","1"
"77372","1"
"46739","2"
"62719","1"
"50624","1"
"30616","6"
"83531","2"
"35859","5"
"133491","1"
"43835","3"
"84752","1"
"69543","1"
"34500","4"
"212039","1"
"31034","4"
"171785","1"
"44325","5"
"64064","3"
"64718","3"
"108078","1"
"160463","1"
"413115","1"
"183914","1"
"171579","1"
"48752","2"
"78188","1"
"178393","1"
"47071","7"
"141166","1"
"40885","4"
"401744","1"
"243930","1"
"184229","1"
"532049","1"
"62472","2"
"58251","1"
"80781","3"
"89781","1"
"196938","1"
"209135","1"
"84799","3"
"275426","1"
"53394","3"
"85961","1"
"112222","2"
"40021","4"
"158271","1"
"253967","1"
"36378","2"
"98169","2"
"25234","5"
"56937","3"
"172304","2"
"86642","1"
"115249","1"
"512775","1"
"211466","1"
"75821","2"
"85114","1"
"151960","1"
"58661","2"
"118992","1"
"100530","1"
"296460","1"
"55175","1"
"84655","1"
"71533","3"
"63274","1"
"186511","1"
"53243","3"
"134838","1"
"840316","1"
"143595","1"
"71851","1"
"77469","1"
"48781","2"
"72930","1"
"48572","5"
"55295","1"
"88536","2"
"117092","2"
"247788","1"
"47125","3"
"48530","2"
"130335","1"
"303929","1"
"120230","1"
"39145","3"
"79729","1"
"305370","1"
"645138","1"
"233780","1"
"236217","1"
"57091","4"
"120257","2"
"78456","1"
"28572","5"
"63553","3"
"52091","2"
"46788","6"
"101623","1"
"205212","1"
"102971","1"
"65957","1"
"86975","1"
"135616","1"
"60388","3"
"150156","1"
"155411","2"
"59291","3"
"49247","5"
"65897","1"
"153805","1"
"909942","1"
"142623","1"
"924485","1"
"99366","3"
"56382","4"
"59893","2"
"295809","1"
"42532","5"
"84520","1"
"36735","2"
"156428","1"
"69852","3"
"64883","1"
"54354","1"
"588242","1"
"296145","1"
"86128","1"
"62779","4"
"76691","1"
"61304","3"
"34247","3"
"224135","1"
"83505","2"
"168151","1"
"49485","1"
"130361","1"
"117772","1"
"179931","1"
"202211","1"
"99212","2"
"37858","2"
"41158","4"
"104441","2"
"118471","1"
"85406","2"
"114026","1"
"46095","2"
"381038","1"
"83506","1"
"57060","1"
"136088","1"
"108023","1"
"49336","4"
"157289","1"
"87236","1"
"215227","1"
"50110","3"
"73973","1"
"72907","1"
"65829","1"
"84861","2"
"131896","1"
"159632","1"
"88748","1"
"69590","3"
"63209","1"
"279409","1"
"162046","1"
"65759","1"
"47569","1"
"55705","3"
"38650","3"
"99681","2"
"272335","1"
"175283","1"
"64362","1"
"402098","1"
"119232","3"
"97600","1"
"83738","1"
"221804","1"
"67318","1"
"159022","1"
"193708","1"
"59875","2"
"46797","2"
"72782","1"
"69440","1"
"92754","1"
"141095","1"
"39848","2"
"111406","1"
"442790","1"
"44403","2"
"77135","1"
"65414","1"
"42980","3"
"149228","1"
"70855","1"
"139513","2"
"60058","1"
"296324","1"
"80581","1"
"84048","1"
"120814","1"
"55186","1"
"178140","2"
"145579","1"
"69617","1"
"224914","1"
"145456","1"
"156426","1"
"162674","1"
"232927","1"
"63138","2"
"73318","1"
"64052","1"
"95534","1"
"58157","1"
"99026","2"
"828888","1"
"272235","1"
"32269","5"
"74108","1"
"118760","1"
"157513","1"
"80761","1"
"79606","1"
"62578","2"
"160393","1"
"102585","1"
"82787","1"
"231957","1"
"60055","2"
"48704","1"
"105679","1"
"150086","1"
"77233","1"
"49969","2"
"98143","1"
"86141","1"
"82244","1"
"77285","1"
"53512","2"
"71757","1"
"183023","1"
"198982","1"
"93299","1"
"69122","1"
"187780","1"
"86845","1"
"173248","1"
"198622","1"
"125610","2"
"283604","1"
"193455","1"
"308533","1"
"124782","1"
"322145","1"
"146215","1"
"181844","1"
"218061","1"
"151418","2"
"159520","1"
"54466","1"
"35496","3"
"104412","1"
"84575","1"
"65915","1"
"115046","1"
"235026","1"
"229142","1"
"112110","1"
"332684","1"
"103106","1"
"491913","1"
"119759","1"
"145075","1"
"105924","1"
"63480","1"
"322807","1"
"167904","1"
"230670","1"
"161275","1"
"222402","1"
"112761","1"
"108729","1"
"150876","1"
"56966","1"
"52042","1"
"298061","1"
"194928","1"
"280600","1"
"50470","2"
"74672","1"
"247390","1"
"152393","1"
"130493","1"
"358935","1"
"77244","1"
"1045440","1"
"657496","1"
"85589","2"
"242630","1"
"66536","1"
"76556","1"
"109558","1"
"196057","1"
"118625","1"
"51549","1"
"152721","1"
"409541","1"
"227297","1"
"125793","1"
"175778","1"
"81076","1"
"80399","1"
"93868","1"
"96354","1"
"128095","1"
"78355","1"
"145396","1"
"85432","1"
"190976","1"
"76248","1"
"289315","1"
"211077","1"
"84183","1"
"141473","1"
"83018","1"
"183430","1"
"175004","1"
"320453","1"
"56324","1"
"862060","1"
"85987","1"
"250388","1"
"59254","2"
"98438","1"
"181514","1"
"634927","1"
"489413","1"
"163529","1"
"80990","1"
"188948","1"
"76723","1"
"58225","1"
"185452","1"
"77","33126"
"3396","240"
"735","2036"
"6128","107"
"28438","10"
"68","37901"
"2109","489"
"6013","100"
"17269","15"
"21218","22"
"3393","266"
"147","16013"
"24998","12"
"5880","107"
"5919","109"
"65523","2"
"24467","16"
"40814","5"
"10031","40"
"401","4686"
"10384","42"
"51106","3"
"7929","89"
"967","1468"
"4048","171"
"3852","233"
"454","3943"
"1993","542"
"68314","1"
"28232","9"
"11094","43"
"47712","8"
"982","1374"
"3579","218"
"1230","1070"
"22068","9"
"23946","16"
"2199","472"
"2767","345"
"1282","1025"
"9987","55"
"1080","1228"
"21584","15"
"6465","86"
"5559","122"
"33487","6"
"7364","86"
"7749","66"
"1775","606"
"2379","416"
"2715","322"
"2565","389"
"152249","1"
"17752","26"
"20409","16"
"7428","76"
"70975","1"
"4781","139"
"64792","2"
"6558","98"
"8071","65"
"5111","149"
"4186","176"
"11829","34"
"9429","48"
"6599","100"
"4283","171"
"37371","10"
"24623","5"
"73970","4"
"7248","71"
"35447","6"
"2813","341"
"1619","745"
"14301","26"
"5387","104"
"29855","5"
"81727","2"
"7419","73"
"11749","37"
"15021","17"
"8378","60"
"11679","46"
"2367","427"
"7894","65"
"5409","98"
"17629","23"
"14166","29"
"14369","19"
"8068","63"
"45712","1"
"13729","38"
"8584","62"
"73835","2"
"17479","20"
"5297","120"
"19430","16"
"27962","8"
"6289","95"
"9627","33"
"11236","42"
"51525","2"
"79471","1"
"6004","103"
"15911","27"
"9788","40"
"14022","26"
"7454","63"
"140793","1"
"60639","3"
"3779","216"
"18964","28"
"5862","114"
"6323","86"
"147926","1"
"2184","493"
"7116","77"
"54732","2"
"99860","1"
"38536","4"
"7547","70"
"26395","7"
"9013","48"
"54662","4"
"12798","43"
"21054","11"
"29452","10"
"30465","11"
"56866","3"
"4347","155"
"40234","5"
"10529","46"
"27980","7"
"8569","57"
"18210","20"
"12483","33"
"27214","11"
"117030","2"
"24913","11"
"26247","6"
"40728","6"
"5312","125"
"12718","29"
"111574","2"
"18920","24"
"4533","163"
"16285","22"
"71824","1"
"96079","3"
"27843","7"
"34362","4"
"13411","34"
"18445","20"
"16503","23"
"70922","2"
"15601","24"
"29316","14"
"30006","9"
"59082","4"
"28980","10"
"4729","162"
"11080","42"
"20126","16"
"12622","26"
"109311","3"
"14216","32"
"105998","3"
"18531","19"
"138932","2"
"16050","24"
"70699","3"
"4167","207"
"5200","111"
"56174","3"
"10320","30"
"101720","1"
"5893","105"
"26136","11"
"55369","5"
"23093","11"
"18201","15"
"26386","13"
"20099","16"
"183443","1"
"9164","54"
"66728","2"
"73224","3"
"37666","6"
"8180","67"
"58992","3"
"28325","7"
"51083","3"
"16659","26"
"14346","31"
"211328","1"
"34728","7"
"52952","1"
"14968","22"
"11387","47"
"11371","27"
"55754","5"
"17196","14"
"30728","8"
"31191","7"
"7888","50"
"54744","3"
"67700","4"
"117994","2"
"24219","23"
"17520","13"
"35182","8"
"25548","8"
"171223","1"
"6757","75"
"82559","4"
"8819","46"
"80829","1"
"118648","1"
"46974","2"
"23285","14"
"7169","79"
"20140","14"
"42353","4"
"13415","33"
"104662","2"
"35968","4"
"10914","38"
"13097","27"
"14743","23"
"9801","54"
"8699","59"
"21844","15"
"34635","12"
"31503","15"
"154460","1"
"13437","30"
"12468","35"
"258252","1"
"42211","5"
"6335","89"
"43363","7"
"42727","4"
"21623","12"
"9193","51"
"54331","1"
"19250","8"
"20002","14"
"10361","44"
"18977","17"
"75235","3"
"69340","2"
"17543","21"
"16551","21"
"24331","13"
"106952","1"
"30394","9"
"107532","1"
"9471","50"
"11790","27"
"121197","1"
"11000","42"
"32000","8"
"7935","69"
"45196","7"
"10481","43"
"42285","7"
"18583","20"
"59572","4"
"14894","22"
"22977","13"
"54714","2"
"32667","8"
"21709","9"
"23737","14"
"52929","4"
"17963","17"
"16795","23"
"70964","1"
"611477","1"
"117855","1"
"16143","16"
"100223","3"
"98381","2"
"57311","4"
"66743","4"
"25050","11"
"77397","2"
"19227","15"
"81365","2"
"80983","1"
"33861","7"
"49683","4"
"41017","2"
"21986","10"
"316426","1"
"62398","2"
"32632","4"
"133898","1"
"68962","4"
"91611","2"
"34707","9"
"15534","17"
"17948","18"
"94677","2"
"33014","5"
"23751","20"
"39617","6"
"57798","3"
"82084","3"
"17951","14"
"13665","29"
"276193","1"
"23886","19"
"24916","10"
"16342","18"
"37637","2"
"71331","3"
"126942","1"
"21664","7"
"15589","23"
"15908","17"
"12509","44"
"59949","6"
"40429","3"
"27409","8"
"77374","2"
"27795","8"
"24010","14"
"74958","1"
"50473","4"
"72499","3"
"46002","1"
"429170","1"
"83823","3"
"57480","2"
"22502","15"
"15447","24"
"52431","4"
"123546","1"
"77498","2"
"75751","4"
"15773","19"
"36536","5"
"105638","3"
"79249","1"
"30852","8"
"73042","1"
"329519","1"
"56132","2"
"40952","2"
"19395","14"
"38067","6"
"37344","7"
"206653","1"
"25151","21"
"68564","4"
"27035","10"
"77580","2"
"112670","1"
"90886","1"
"66978","1"
"42382","3"
"56642","3"
"212226","1"
"23250","19"
"51077","3"
"103494","1"
"27551","8"
"45665","3"
"22611","14"
"127061","1"
"41967","4"
"39826","6"
"129542","2"
"483167","1"
"36289","7"
"101002","3"
"217294","1"
"29587","8"
"30687","7"
"39505","5"
"52451","4"
"50897","2"
"20447","19"
"47251","5"
"121852","1"
"230834","1"
"39605","8"
"21375","10"
"191226","1"
"36446","10"
"49144","2"
"48483","7"
"10802","34"
"83779","2"
"18804","19"
"99407","2"
"48197","5"
"51955","1"
"55185","3"
"60527","5"
"25676","8"
"87663","1"
"18131","24"
"183324","1"
"33165","4"
"29018","6"
"69189","3"
"17270","21"
"39305","5"
"32267","3"
"29583","7"
"20200","21"
"59778","3"
"88793","3"
"31447","3"
"88898","3"
"40301","7"
"98239","1"
"38898","3"
"43396","3"
"27015","9"
"34751","8"
"24639","12"
"18598","16"
"146522","1"
"40997","3"
"45283","7"
"58546","3"
"19946","17"
"26855","12"
"90638","2"
"27012","7"
"44133","4"
"21641","13"
"58684","1"
"35252","3"
"94856","2"
"36956","4"
"20586","13"
"73812","7"
"16217","20"
"50567","2"
"43460","3"
"88277","2"
"35017","6"
"80463","1"
"23082","12"
"27441","5"
"14066","18"
"82765","3"
"123299","2"
"36828","3"
"65078","2"
"29227","5"
"122659","1"
"137458","1"
"54370","4"
"285495","1"
"120157","1"
"37168","5"
"47045","7"
"20630","26"
"28882","11"
"40159","6"
"187504","1"
"47222","4"
"27509","8"
"114902","2"
"71892","1"
"46567","4"
"25230","10"
"18059","21"
"31866","6"
"168832","2"
"59743","2"
"64827","4"
"81458","2"
"41678","6"
"54010","3"
"94163","1"
"34224","5"
"135628","1"
"68131","3"
"157940","1"
"58581","2"
"14006","18"
"29647","7"
"98195","2"
"91331","2"
"69826","1"
"1015873","1"
"80661","2"
"65758","2"
"43947","4"
"67812","4"
"48306","4"
"16182","21"
"111724","1"
"308631","1"
"25035","13"
"24621","14"
"17824","15"
"32950","4"
"78347","1"
"58042","1"
"20930","21"
"198285","1"
"87917","1"
"136504","2"
"61810","5"
"108412","1"
"205235","1"
"63082","1"
"51686","2"
"41379","4"
"33893","8"
"48569","3"
"47109","2"
"167139","1"
"87806","1"
"62247","3"
"38317","4"
"66118","4"
"72846","2"
"20387","14"
"176200","1"
"194428","1"
"211995","1"
"51536","4"
"22412","7"
"90040","4"
"52550","2"
"27274","8"
"48347","1"
"37026","2"
"134614","2"
"34583","2"
"110017","1"
"120044","2"
"101125","1"
"92854","1"
"74624","2"
"317747","1"
"150958","1"
"28437","8"
"63778","3"
"46762","2"
"48463","5"
"36278","10"
"71335","1"
"42576","5"
"71485","4"
"96796","2"
"37887","5"
"66148","1"
"75081","3"
"148132","1"
"78026","1"
"72213","2"
"359904","1"
"61297","2"
"496696","1"
"162087","2"
"178255","1"
"44451","7"
"49886","3"
"72464","2"
"144456","1"
"35901","9"
"50806","8"
"184326","1"
"63595","1"
"20514","17"
"47581","2"
"54171","4"
"85185","2"
"127193","1"
"30960","12"
"27102","8"
"24344","6"
"53577","4"
"50373","4"
"140462","2"
"271542","1"
"17505","18"
"47402","4"
"34067","9"
"52277","4"
"129023","1"
"64250","2"
"75317","2"
"54164","2"
"95451","1"
"219531","1"
"37846","3"
"169759","1"
"173794","1"
"74650","1"
"77000","1"
"73296","3"
"76705","2"
"122073","1"
"81907","3"
"179257","1"
"32046","9"
"28160","7"
"88318","1"
"110665","1"
"307938","1"
"36417","3"
"83195","3"
"45155","1"
"74960","3"
"65694","2"
"73748","1"
"42060","3"
"198943","1"
"82614","2"
"85557","2"
"46698","3"
"29145","2"
"167025","1"
"139083","1"
"62443","2"
"140636","1"
"37996","4"
"125722","1"
"60600","1"
"43741","4"
"123157","1"
"47048","4"
"42311","3"
"54912","1"
"46431","2"
"174812","2"
"40233","3"
"48393","5"
"43344","3"
"108607","1"
"103068","1"
"116983","2"
"179289","2"
"27412","10"
"176840","1"
"62888","3"
"557906","1"
"35806","7"
